TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
30,202,06:00,4.765887605822835,0,0,0,0,0,0,0,0,9999
30,202,06:10,4.26414667647823,0,0,0,0,0,0,0,0,9999
30,202,06:20,4.691750949885641,0,0,0,0,0,0,0,0,9999
30,202,06:30,4.701770335226894,0,0,0,0,0,0,0,0,9999
30,202,06:40,4.196751228433599,0,0,0,0,0,0,0,0,9999
30,202,06:50,4.685057937800983,0,0,0,0,0,0,0,0,9999
30,202,07:00,4.171192263078391,0,0,0,0,0,0,0,0,9999
30,202,07:10,4.044168081840495,0,0,0,0,0,0,0,0,9999
30,202,07:20,3.8184898974448234,0,0,0,0,0,0,0,0,9999
30,202,07:30,2.8064918528591294,0,0,0,0,0,0,0,0,9999
30,202,07:40,3.0431202150001613,0,0,0,0,0,0,0,0,9999
30,202,07:50,3.0923053615935028,0,0,0,0,0,0,0,0,9999
30,202,08:00,3.20404818734074,0,0,0,0,0,0,0,0,9999
30,202,08:10,3.034817977291721,0,0,0,0,0,0,0,0,9999
30,202,08:20,2.7428571086384776,0,0,0,0,0,0,0,0,9999
30,202,08:30,2.251932731866672,0,0,0,0,0,0,0,0,9999
30,202,08:40,2.8138657493892496,0,0,0,0,0,0,0,0,9999
30,202,08:50,2.613590039431677,0,0,0,0,0,0,0,0,9999
30,202,09:00,2.3504052911983218,0,0,0,0,0,0,0,0,9999
30,202,09:10,1.6935532875042585,0,0,0,0,0,0,0,0,9999
30,202,09:20,1.8214695650586168,0,0,0,0,0,0,0,0,9999
30,202,09:30,2.0912068524746927,0,0,0,0,0,0,0,0,9999
30,202,09:40,1.6848175023358776,0,0,0,0,0,0,0,0,9999
30,202,09:50,1.7103159458543258,0,0,0,0,0,0,0,0,9999
30,202,10:00,0.6444863647634014,0,0,0,0,0,0,0,0,9999
30,202,10:10,1.1964761757790987,0,0,0,0,0,0,0,0,9999
30,202,10:20,1.08037637120033,0,0,0,0,0,0,0,0,9999
30,202,10:30,0.9600284928119176,0,0,0,0,0,0,0,0,9999
30,202,10:40,0.9572568929767941,0,0,0,0,0,0,0,0,9999
30,202,10:50,0.1572002781057594,0,0,0,0,0,0,0,0,9999
30,202,11:00,0.5820709787846339,0,0,0,0,0,0,0,0,9999
30,202,11:10,0.7236436773838454,0,0,0,0,0,0,0,0,9999
30,202,11:20,0.23895683638353354,0,0,0,0,0,0,0,0,9999
30,202,11:30,0.689442197192311,0,0,0,0,0,0,0,0,9999
30,202,11:40,0.5065398232644276,0,0,0,0,0,0,0,0,9999
30,202,11:50,0.010620722723292704,0,0,0,0,0,0,0,0,9999
30,202,12:00,-0.365305560786853,0,0,0,0,0,0,0,0,9999
30,202,12:10,-0.7352269746565595,0,0,0,0,0,0,0,0,9999
30,202,12:20,-0.13423746560942149,0,0,0,0,0,0,0,0,9999
30,202,12:30,0.6835152662055642,0,0,0,0,0,0,0,0,9999
30,202,12:40,0.5686849642681434,0,0,0,0,0,0,0,0,9999
30,202,12:50,0.6814678927902554,0,0,0,0,0,0,0,0,9999
30,202,13:00,1.0892765003945948,0,0,0,0,0,0,0,0,9999
30,202,13:10,1.5754358200813408,0,0,0,0,0,0,0,0,9999
30,202,13:20,1.1366034339739453,0,0,0,0,0,0,0,0,9999
30,202,13:30,0.1363928566900478,0,0,0,0,0,0,0,0,9999
30,202,13:40,-0.2985930912020173,0,0,0,0,0,0,0,0,9999
30,202,13:50,-0.10350967120570026,0,0,0,0,0,0,0,0,9999
30,202,14:00,0.06054407561726372,0,0,0,0,0,0,0,0,9999
30,202,14:10,0.40498042586852645,0,0,0,0,0,0,0,0,9999
30,202,14:20,0.10175727398907965,0,0,0,0,0,0,0,0,9999
30,202,14:30,0.31853444189790553,0,0,0,0,0,0,0,0,9999
30,202,14:40,0.19548486447955438,0,0,0,0,0,0,0,0,9999
30,202,14:50,1.4435993257687714,0,0,0,0,0,0,0,0,9999
30,202,15:00,1.3383031024563314,0,0,0,0,0,0,0,0,9999
30,202,15:10,0.6742670324544373,0,0,0,0,0,0,0,0,9999
30,202,15:20,1.0010418245340547,0,0,0,0,0,0,0,0,9999
30,202,15:30,0.32996936367384844,0,0,0,0,0,0,0,0,9999
30,202,15:40,0.7502614733992624,0,0,0,0,0,0,0,0,9999
30,202,15:50,0.7667044912574222,0,0,0,0,0,0,0,0,9999
30,202,16:00,0.9860347323017356,0,0,0,0,0,0,0,0,9999
30,202,16:10,0.7220975966344608,0,0,0,0,0,0,0,0,9999
30,202,16:20,1.0767247282108499,0,0,0,0,0,0,0,0,9999
30,202,16:30,0.9595699617229413,0,0,0,0,0,0,0,0,9999
30,202,16:40,0.9262286550581033,0,0,0,0,0,0,0,0,9999
30,202,16:50,1.3701422767147569,0,0,0,0,0,0,0,0,9999
30,202,17:00,1.467856765383825,0,0,0,0,0,0,0,0,9999
30,202,17:10,2.1511740435822935,0,0,0,0,0,0,0,0,9999
30,202,17:20,2.558737387646057,0,0,0,0,0,0,0,0,9999
30,202,17:30,3.3962739853589774,0,0,0,0,0,0,0,0,9999
30,202,17:40,3.7423301172821577,0,0,0,0,0,0,0,0,9999
30,202,17:50,3.8952537339362188,0,0,0,0,0,0,0,0,9999
30,202,18:00,4.196865311979627,0,0,0,0,0,0,0,0,9999
30,202,18:10,4.063036126027684,0,0,0,0,0,0,0,0,9999
30,202,18:20,5.011756432174953,0,0,0,0,0,0,0,0,9999
30,202,18:30,5.221452380395559,0,0,0,0,0,0,0,0,9999
30,202,18:40,5.358896766932526,0,0,0,0,0,0,0,0,9999
30,202,18:50,5.321839901099735,0,0,0,0,0,0,0,0,9999
30,202,19:00,5.144056683881122,0,0,0,0,0,0,0,0,9999
30,202,19:10,4.915414695826728,0,0,0,0,0,0,0,0,9999
30,202,19:20,4.35531330391398,0,0,0,0,0,0,0,0,9999
30,202,19:30,4.644330814527021,0,0,0,0,0,0,0,0,9999
30,202,19:40,4.083829133183698,0,0,0,0,0,0,0,0,9999
30,202,19:50,3.126977885432615,0,0,0,0,0,0,0,0,9999
30,202,20:00,3.1131246262049768,0,0,0,0,0,0,0,0,9999
30,202,20:10,3.197859165792368,0,0,0,0,0,0,0,0,9999
30,202,20:20,3.087843325849683,0,0,0,0,0,0,0,0,9999
30,202,20:30,3.6480328262557515,0,0,0,0,0,0,0,0,9999
30,202,20:40,3.2049723747252132,0,0,0,0,0,0,0,0,9999
30,202,20:50,3.3249171853612407,0,0,0,0,0,0,0,0,9999
30,202,21:00,5.324666892359916,0,0,0,0,0,0,0,0,9999
30,202,21:10,6.113682024599435,0,0,0,0,0,0,0,0,9999
30,202,21:20,6.539821627984265,0,0,0,0,0,0,0,0,9999
30,202,21:30,6.389793261724439,0,0,0,0,0,0,0,0,9999
30,202,21:40,6.395537240782903,0,0,0,0,0,0,0,0,9999
30,202,21:50,6.136182672088516,0,0,0,0,0,0,0,0,9999
30,202,22:00,5.891803747804022,0,0,0,0,0,0,0,0,9999
30,202,22:10,6.32334835492192,0,0,0,0,0,0,0,0,9999
30,202,22:20,6.348203632007421,0,0,0,0,0,0,0,0,9999
30,202,22:30,5.420062973106774,0,0,0,0,0,0,0,0,9999
30,202,22:40,4.31808138143335,0,0,0,0,0,0,0,0,9999
30,202,22:50,4.38031170077095,0,0,0,0,0,0,0,0,9999
30,202,23:00,4.018391297287033,0,0,0,0,0,0,0,0,9999
30,202,23:10,4.306774851616504,0,0,0,0,0,0,0,0,9999
30,202,23:20,4.207514295206627,0,0,0,0,0,0,0,0,9999
30,202,23:30,4.393866952528472,0,0,0,0,0,0,0,0,9999
30,202,23:40,4.728717740144211,0,0,0,0,0,0,0,0,9999
30,202,23:50,3.3319396737964704,0,0,0,0,0,0,0,0,9999
31,201,00:00,7.000193198225959,0,0,0,0,0,0,0,0,9999
31,201,00:10,7.900316417798726,0,0,0,0,0,0,0,0,9999
31,201,00:20,6.848578732825179,0,0,0,0,0,0,0,0,9999
31,201,00:30,6.486681919840731,0,0,0,0,0,0,0,0,9999
31,201,00:40,6.2718250907352475,0,0,0,0,0,0,0,0,9999
31,201,00:50,5.633086314465888,0,0,0,0,0,0,0,0,9999
31,201,01:00,5.9334666919449255,0,0,0,0,0,0,0,0,9999
31,201,01:10,5.36189978209982,0,0,0,0,0,0,0,0,9999
31,201,01:20,5.823860356520191,0,0,0,0,0,0,0,0,9999
31,201,01:30,6.1066584586893855,0,0,0,0,0,0,0,0,9999
31,201,01:40,6.148524477935826,0,0,0,0,0,0,0,0,9999
31,201,01:50,6.170126481877898,0,0,0,0,0,0,0,0,9999
31,201,02:00,5.902960925871191,0,0,0,0,0,0,0,0,9999
31,201,02:10,5.720285355485081,0,0,0,0,0,0,0,0,9999
31,201,02:20,5.938974029506439,0,0,0,0,0,0,0,0,9999
31,201,02:30,6.000729099612607,0,0,0,0,0,0,0,0,9999
31,201,02:40,6.101718621410952,0,0,0,0,0,0,0,0,9999
31,201,02:50,6.210961312827824,0,0,0,0,0,0,0,0,9999
31,201,03:00,5.982393896184761,0,0,0,0,0,0,0,0,9999
31,201,03:10,5.830264404058427,0,0,0,0,0,0,0,0,9999
31,201,03:20,5.084637555527437,0,0,0,0,0,0,0,0,9999
31,201,03:30,4.436455368156796,0,0,0,0,0,0,0,0,9999
31,201,03:40,4.6418268342606765,0,0,0,0,0,0,0,0,9999
31,201,03:50,4.321594723533604,0,0,0,0,0,0,0,0,9999
31,201,04:00,4.532702265819819,0,0,0,0,0,0,0,0,9999
31,201,04:10,4.598099595649581,0,0,0,0,0,0,0,0,9999
31,201,04:20,5.081844937320496,0,0,0,0,0,0,0,0,9999
31,201,04:30,5.6321491205505465,0,0,0,0,0,0,0,0,9999
31,201,04:40,5.596808738856772,0,0,0,0,0,0,0,0,9999
31,201,04:50,5.529695140466148,0,0,0,0,0,0,0,0,9999
31,201,05:00,5.517151542465723,0,0,0,0,0,0,0,0,9999
31,201,05:10,5.457147701290156,0,0,0,0,0,0,0,0,9999
31,201,05:20,6.532022014856802,0,0,0,0,0,0,0,0,9999
31,201,05:30,5.949824596057945,0,0,0,0,0,0,0,0,9999
31,201,05:40,5.613150624787471,0,0,0,0,0,0,0,0,9999
31,201,05:50,5.172582998470949,0,0,0,0,0,0,0,0,9999
31,201,06:00,5.592082999900371,0,0,0,0,0,0,0,0,9999
31,201,06:10,5.325705445569379,0,0,0,0,0,0,0,0,9999
31,201,06:20,5.947980633442828,0,0,0,0,0,0,0,0,9999
31,201,06:30,5.949218928504579,0,0,0,0,0,0,0,0,9999
31,201,06:40,5.909174632986616,0,0,0,0,0,0,0,0,9999
31,201,06:50,5.978614629693783,0,0,0,0,0,0,0,0,9999
31,201,07:00,6.061380385687073,0,0,0,0,0,0,0,0,9999
31,201,07:10,5.263440055867036,0,0,0,0,0,0,0,0,9999
31,201,07:20,5.903918246886222,0,0,0,0,0,0,0,0,9999
31,201,07:30,4.9864411183354225,0,0,0,0,0,0,0,0,9999
31,201,07:40,5.28976473036041,0,0,0,0,0,0,0,0,9999
31,201,07:50,5.6328782894703355,0,0,0,0,0,0,0,0,9999
31,201,08:00,5.672033759547882,0,0,0,0,0,0,0,0,9999
31,201,08:10,5.605242418280426,0,0,0,0,0,0,0,0,9999
31,201,08:20,5.586966353729109,0,0,0,0,0,0,0,0,9999
31,201,08:30,5.405476226254115,0,0,0,0,0,0,0,0,9999
31,201,08:40,5.0184299663525795,0,0,0,0,0,0,0,0,9999
31,201,08:50,5.0732397522465815,0,0,0,0,0,0,0,0,9999
31,201,09:00,5.074409491940944,0,0,0,0,0,0,0,0,9999
31,201,09:10,6.142412468966316,0,0,0,0,0,0,0,0,9999
31,201,09:20,5.842168661838654,0,0,0,0,0,0,0,0,9999
31,201,09:30,5.810135238105965,0,0,0,0,0,0,0,0,9999
31,201,09:40,5.8097322035847005,0,0,0,0,0,0,0,0,9999
31,201,09:50,5.419215583228046,0,0,0,0,0,0,0,0,9999
31,201,10:00,4.740100659054625,0,0,0,0,0,0,0,0,9999
31,201,10:10,5.199516554739833,0,0,0,0,0,0,0,0,9999
31,201,10:20,4.22984698582362,0,0,0,0,0,0,0,0,9999
31,201,10:30,4.587239474445583,0,0,0,0,0,0,0,0,9999
31,201,10:40,4.78067745398953,0,0,0,0,0,0,0,0,9999
31,201,10:50,4.955015142453055,0,0,0,0,0,0,0,0,9999
31,201,11:00,4.816359134228172,0,0,0,0,0,0,0,0,9999
31,201,11:10,4.525107663703178,0,0,0,0,0,0,0,0,9999
31,201,11:20,4.998396864656801,0,0,0,0,0,0,0,0,9999
31,201,11:30,4.944365985834831,0,0,0,0,0,0,0,0,9999
31,201,11:40,6.001412582741994,0,0,0,0,0,0,0,0,9999
31,201,11:50,5.72398879741772,0,0,0,0,0,0,0,0,9999
31,201,12:00,5.94000128500306,0,0,0,0,0,0,0,0,9999
31,201,12:10,5.012866859961506,0,0,0,0,0,0,0,0,9999
31,201,12:20,4.104952885128496,0,0,0,0,0,0,0,0,9999
31,201,12:30,3.3099053020769773,0,0,0,0,0,0,0,0,9999
31,201,12:40,3.820309483828003,0,0,0,0,0,0,0,0,9999
31,201,12:50,3.915085740694768,0,0,0,0,0,0,0,0,9999
31,201,13:00,3.6538765515444886,0,0,0,0,0,0,0,0,9999
31,201,13:10,3.4770633595600757,0,0,0,0,0,0,0,0,9999
31,201,13:20,3.6718990598611034,0,0,0,0,0,0,0,0,9999
31,201,13:30,3.4107927699707945,0,0,0,0,0,0,0,0,9999
31,201,13:40,3.2344337685328157,0,0,0,0,0,0,0,0,9999
31,201,13:50,3.308097641006317,0,0,0,0,0,0,0,0,9999
31,201,14:00,2.834900423463516,0,0,0,0,0,0,0,0,9999
31,201,14:10,3.116570249048918,0,0,0,0,0,0,0,0,9999
31,201,14:20,2.7935224993495007,0,0,0,0,0,0,0,0,9999
31,201,14:30,2.8291213368459416,0,0,0,0,0,0,0,0,9999
31,201,14:40,2.7784118630426895,0,0,0,0,0,0,0,0,9999
31,201,14:50,3.121648311104863,0,0,0,0,0,0,0,0,9999
31,201,15:00,2.4742031739472035,0,0,0,0,0,0,0,0,9999
31,201,15:10,3.3668127968123396,0,0,0,0,0,0,0,0,9999
31,201,15:20,3.7006702149282438,0,0,0,0,0,0,0,0,9999
31,201,15:30,4.088310964496882,0,0,0,0,0,0,0,0,9999
31,201,15:40,3.5046868944058804,0,0,0,0,0,0,0,0,9999
31,201,15:50,2.9356944809032157,0,0,0,0,0,0,0,0,9999
31,201,16:00,4.137685689004941,0,0,0,0,0,0,0,0,9999
31,201,16:10,3.888842212317791,0,0,0,0,0,0,0,0,9999
31,201,16:20,4.272780112332902,0,0,0,0,0,0,0,0,9999
31,201,16:30,3.54328127346118,0,0,0,0,0,0,0,0,9999
31,201,16:40,4.804138468027108,0,0,0,0,0,0,0,0,9999
31,201,16:50,4.598224764127667,0,0,0,0,0,0,0,0,9999
31,201,17:00,4.820343062184278,0,0,0,0,0,0,0,0,9999
31,201,17:10,4.7896052124481345,0,0,0,0,0,0,0,0,9999
31,201,17:20,6.404698709635458,0,0,0,0,0,0,0,0,9999
31,201,17:30,5.941885901766693,0,0,0,0,0,0,0,0,9999
31,201,17:40,7.895174995769794,0,0,0,0,0,0,0,0,9999
31,201,17:50,7.2183356769276825,0,0,0,0,0,0,0,0,9999
31,201,18:00,6.855343953613637,0,0,0,0,0,0,0,0,9999
31,201,18:10,7.837233484505632,0,0,0,0,0,0,0,0,9999
31,201,18:20,8.302348173057057,0,0,0,0,0,0,0,0,9999
31,201,18:30,7.90941484678503,0,0,0,0,0,0,0,0,9999
31,201,18:40,7.533034002907589,0,0,0,0,0,0,0,0,9999
31,201,18:50,8.238954969391587,0,0,0,0,0,0,0,0,9999
31,201,19:00,9.526968556179623,0,0,0,0,0,0,0,0,9999
31,201,19:10,8.15362319738003,0,0,0,0,0,0,0,0,9999
31,201,19:20,9.235289306543477,0,0,0,0,0,0,0,0,9999
31,201,19:30,8.50416814951645,0,0,0,0,0,0,0,0,9999
31,201,19:40,7.781282921733163,0,0,0,0,0,0,0,0,9999
31,201,19:50,8.379699735137928,0,0,0,0,0,0,0,0,9999
31,201,20:00,8.678269798987674,0,0,0,0,0,0,0,0,9999
31,201,20:10,7.530255659298187,0,0,0,0,0,0,0,0,9999
31,201,20:20,8.751575517076322,0,0,0,0,0,0,0,0,9999
31,201,20:30,8.223702345149063,0,0,0,0,0,0,0,0,9999
31,201,20:40,9.423839349478758,0,0,0,0,0,0,0,0,9999
31,201,20:50,9.715898691037493,0,0,0,0,0,0,0,0,9999
31,201,21:00,9.732317153250897,0,0,0,0,0,0,0,0,9999
31,201,21:10,10.047073987310085,0,0,0,0,0,0,0,0,9999
31,201,21:20,9.519285021145826,0,0,0,0,0,0,0,0,9999
31,201,21:30,9.582859674372841,0,0,0,0,0,0,0,0,9999
31,201,21:40,9.813493626965855,0,0,0,0,0,0,0,0,9999
31,201,21:50,9.200529876183866,0,0,0,0,0,0,0,0,9999
31,201,22:00,11.132389828000186,0,0,0,0,0,0,0,0,9999
31,201,22:10,12.348897126165417,0,0,0,0,0,0,0,0,9999
31,201,22:20,12.905139667429571,0,0,0,0,0,0,0,0,9999
31,201,22:30,13.01837328577015,0,0,0,0,0,0,0,0,9999
31,201,22:40,12.803667304979566,0,0,0,0,0,0,0,0,9999
31,201,22:50,11.926839861300275,0,0,0,0,0,0,0,0,9999
31,201,23:00,13.07361907773958,0,0,0,0,0,0,0,0,9999
31,201,23:10,11.719570639145976,0,0,0,0,0,0,0,0,9999
31,201,23:20,10.400852680847823,0,0,0,0,0,0,0,0,9999
31,201,23:30,10.817894994291903,0,0,0,0,0,0,0,0,9999
31,201,23:40,8.595270536286304,0,0,0,0,0,0,0,0,9999
31,201,23:50,8.464919512071203,0,0,0,0,0,0,0,0,9999
31,202,00:00,9.160781924254094,0,0,0,0,0,0,0,0,9999
31,202,00:10,9.458396135364453,0,0,0,0,0,0,0,0,9999
31,202,00:20,8.84702145148007,0,0,0,0,0,0,0,0,9999
31,202,00:30,8.78141380931829,0,0,0,0,0,0,0,0,9999
31,202,00:40,8.505629937906988,0,0,0,0,0,0,0,0,9999
31,202,00:50,7.423820554234566,0,0,0,0,0,0,0,0,9999
31,202,01:00,7.29645629658355,0,0,0,0,0,0,0,0,9999
31,202,01:10,7.184269699893446,0,0,0,0,0,0,0,0,9999
31,202,01:20,6.47893251425213,0,0,0,0,0,0,0,0,9999
31,202,01:30,6.19844414788887,0,0,0,0,0,0,0,0,9999
31,202,01:40,6.610549770604176,0,0,0,0,0,0,0,0,9999
31,202,01:50,6.044598994267028,0,0,0,0,0,0,0,0,9999
31,202,02:00,6.033624277580213,0,0,0,0,0,0,0,0,9999
31,202,02:10,5.574044695710491,0,0,0,0,0,0,0,0,9999
31,202,02:20,5.225974369655509,0,0,0,0,0,0,0,0,9999
31,202,02:30,5.4385965770550175,0,0,0,0,0,0,0,0,9999
31,202,02:40,4.952398471458055,0,0,0,0,0,0,0,0,9999
31,202,02:50,4.221566858771463,0,0,0,0,0,0,0,0,9999
31,202,03:00,4.450738420574356,0,0,0,0,0,0,0,0,9999
31,202,03:10,4.61219063721986,0,0,0,0,0,0,0,0,9999
31,202,03:20,4.97009583225923,0,0,0,0,0,0,0,0,9999
31,202,03:30,5.2066525421749255,0,0,0,0,0,0,0,0,9999
31,202,03:40,4.999705745801335,0,0,0,0,0,0,0,0,9999
31,202,03:50,4.653079554783084,0,0,0,0,0,0,0,0,9999
31,202,04:00,5.472128596933307,0,0,0,0,0,0,0,0,9999
31,202,04:10,4.466474672363964,0,0,0,0,0,0,0,0,9999
31,202,04:20,4.719574658413735,0,0,0,0,0,0,0,0,9999
31,202,04:30,4.847219316581553,0,0,0,0,0,0,0,0,9999
31,202,04:40,5.575944057631841,0,0,0,0,0,0,0,0,9999
31,202,04:50,4.938662252903615,0,0,0,0,0,0,0,0,9999
31,202,05:00,5.073926748402663,0,0,0,0,0,0,0,0,9999
31,202,05:10,5.37902060744456,0,0,0,0,0,0,0,0,9999
31,202,05:20,5.617571515903795,0,0,0,0,0,0,0,0,9999
31,202,05:30,4.54000237982789,0,0,0,0,0,0,0,0,9999
31,202,05:40,5.181773573411217,0,0,0,0,0,0,0,0,9999
31,202,05:50,5.108800018753476,0,0,0,0,0,0,0,0,9999
31,202,06:00,4.997736871768658,0,0,0,0,0,0,0,0,9999
31,202,06:10,4.405699275837527,0,0,0,0,0,0,0,0,9999
31,202,06:20,4.693826064890406,0,0,0,0,0,0,0,0,9999
31,202,06:30,4.556101164095471,0,0,0,0,0,0,0,0,9999
31,202,06:40,4.7684617933916185,0,0,0,0,0,0,0,0,9999
31,202,06:50,5.084688455919243,0,0,0,0,0,0,0,0,9999
31,202,07:00,4.239986815460073,0,0,0,0,0,0,0,0,9999
31,202,07:10,4.003795451147137,0,0,0,0,0,0,0,0,9999
31,202,07:20,4.207243662258452,0,0,0,0,0,0,0,0,9999
31,202,07:30,3.4157731437138525,0,0,0,0,0,0,0,0,9999
31,202,07:40,3.2089356191291936,0,0,0,0,0,0,0,0,9999
31,202,07:50,3.3352587754087786,0,0,0,0,0,0,0,0,9999
31,202,08:00,3.34733884193527,0,0,0,0,0,0,0,0,9999
31,202,08:10,3.5190326441681625,0,0,0,0,0,0,0,0,9999
31,202,08:20,3.1043261731647824,0,0,0,0,0,0,0,0,9999
31,202,08:30,3.279441876155044,0,0,0,0,0,0,0,0,9999
31,202,08:40,2.9108411263587852,0,0,0,0,0,0,0,0,9999
31,202,08:50,3.338069820685853,0,0,0,0,0,0,0,0,9999
31,202,09:00,3.1275402394566334,0,0,0,0,0,0,0,0,9999
31,202,09:10,2.9760189453952686,0,0,0,0,0,0,0,0,9999
31,202,09:20,2.407244659856752,0,0,0,0,0,0,0,0,9999
31,202,09:30,2.1501766917321206,0,0,0,0,0,0,0,0,9999
31,202,09:40,2.281379270199082,0,0,0,0,0,0,0,0,9999
31,202,09:50,2.1734751017841827,0,0,0,0,0,0,0,0,9999
31,202,10:00,2.201815154264745,0,0,0,0,0,0,0,0,9999
31,202,10:10,1.6617701965939327,0,0,0,0,0,0,0,0,9999
31,202,10:20,1.8741285979193056,0,0,0,0,0,0,0,0,9999
31,202,10:30,2.183296264389398,0,0,0,0,0,0,0,0,9999
31,202,10:40,2.3760100663740213,0,0,0,0,0,0,0,0,9999
31,202,10:50,1.8438206592401152,0,0,0,0,0,0,0,0,9999
31,202,11:00,1.695275398305165,0,0,0,0,0,0,0,0,9999
31,202,11:10,1.6912279601344062,0,0,0,0,0,0,0,0,9999
31,202,11:20,1.0588962638372916,0,0,0,0,0,0,0,0,9999
31,202,11:30,0.659909883309171,0,0,0,0,0,0,0,0,9999
31,202,11:40,0.10928872583916255,0,0,0,0,0,0,0,0,9999
31,202,11:50,-0.7385447892813816,0,0,0,0,0,0,0,0,9999
31,202,12:00,-0.46956373542880414,0,0,0,0,0,0,0,0,9999
31,202,12:10,-0.5171675223948475,0,0,0,0,0,0,0,0,9999
31,202,12:20,0.49712150672341604,0,0,0,0,0,0,0,0,9999
31,202,12:30,0.7331525996496491,0,0,0,0,0,0,0,0,9999
31,202,12:40,1.1669861983531773,0,0,0,0,0,0,0,0,9999
31,202,12:50,0.8828283427688262,0,0,0,0,0,0,0,0,9999
31,202,13:00,0.9365241066840022,0,0,0,0,0,0,0,0,9999
31,202,13:10,0.23673512463824253,0,0,0,0,0,0,0,0,9999
31,202,13:20,0.8014993393735926,0,0,0,0,0,0,0,0,9999
31,202,13:30,0.7692249207491632,0,0,0,0,0,0,0,0,9999
31,202,13:40,0.8389542500774172,0,0,0,0,0,0,0,0,9999
31,202,13:50,0.706119694765555,0,0,0,0,0,0,0,0,9999
31,202,14:00,0.938776130631025,0,0,0,0,0,0,0,0,9999
31,202,14:10,0.4196996856706319,0,0,0,0,0,0,0,0,9999
31,202,14:20,0.9762725602416104,0,0,0,0,0,0,0,0,9999
31,202,14:30,0.39782117410017176,0,0,0,0,0,0,0,0,9999
31,202,14:40,0.9421754074935988,0,0,0,0,0,0,0,0,9999
31,202,14:50,1.1567777207983545,0,0,0,0,0,0,0,0,9999
31,202,15:00,0.9405374734348168,0,0,0,0,0,0,0,0,9999
31,202,15:10,0.48382348634856115,0,0,0,0,0,0,0,0,9999
31,202,15:20,0.6734228951042021,0,0,0,0,0,0,0,0,9999
31,202,15:30,1.2105806020925973,0,0,0,0,0,0,0,0,9999
31,202,15:40,0.9314307935108816,0,0,0,0,0,0,0,0,9999
31,202,15:50,1.4502996240442765,0,0,0,0,0,0,0,0,9999
31,202,16:00,1.7384693649692076,0,0,0,0,0,0,0,0,9999
31,202,16:10,1.7940305924847013,0,0,0,0,0,0,0,0,9999
31,202,16:20,1.3473446778031901,0,0,0,0,0,0,0,0,9999
31,202,16:30,1.858018458342963,0,0,0,0,0,0,0,0,9999
31,202,16:40,1.4066951443471163,0,0,0,0,0,0,0,0,9999
31,202,16:50,2.4169032394535668,0,0,0,0,0,0,0,0,9999
31,202,17:00,1.6420642235434495,0,0,0,0,0,0,0,0,9999
31,202,17:10,2.5035023947130175,0,0,0,0,0,0,0,0,9999
31,202,17:20,2.6821372445182945,0,0,0,0,0,0,0,0,9999
31,202,17:30,4.00078888478362,0,0,0,0,0,0,0,0,9999
31,202,17:40,3.892615609751018,0,0,0,0,0,0,0,0,9999
31,202,17:50,3.687806101251756,0,0,0,0,0,0,0,0,9999
31,202,18:00,4.164480174143282,0,0,0,0,0,0,0,0,9999
31,202,18:10,3.8717759468103563,0,0,0,0,0,0,0,0,9999
31,202,18:20,5.166588847587989,0,0,0,0,0,0,0,0,9999
31,202,18:30,4.985855695321999,0,0,0,0,0,0,0,0,9999
31,202,18:40,4.988833164755203,0,0,0,0,0,0,0,0,9999
31,202,18:50,5.199240743331396,0,0,0,0,0,0,0,0,9999
31,202,19:00,5.106847645496899,0,0,0,0,0,0,0,0,9999
31,202,19:10,5.0898675617993385,0,0,0,0,0,0,0,0,9999
31,202,19:20,4.48892068991754,0,0,0,0,0,0,0,0,9999
31,202,19:30,4.170329094832362,0,0,0,0,0,0,0,0,9999
31,202,19:40,4.4718285880605215,0,0,0,0,0,0,0,0,9999
31,202,19:50,3.9367064046903772,0,0,0,0,0,0,0,0,9999
31,202,20:00,3.679625487271878,0,0,0,0,0,0,0,0,9999
31,202,20:10,3.591174936830279,0,0,0,0,0,0,0,0,9999
31,202,20:20,3.0916095397337555,0,0,0,0,0,0,0,0,9999
31,202,20:30,3.091474872817076,0,0,0,0,0,0,0,0,9999
31,202,20:40,2.8146180009030375,0,0,0,0,0,0,0,0,9999
31,202,20:50,2.9634007511199822,0,0,0,0,0,0,0,0,9999
31,202,21:00,4.941053451194363,0,0,0,0,0,0,0,0,9999
31,202,21:10,6.319084297620025,0,0,0,0,0,0,0,0,9999
31,202,21:20,6.0697572941404205,0,0,0,0,0,0,0,0,9999
31,202,21:30,6.1697546689651706,0,0,0,0,0,0,0,0,9999
31,202,21:40,7.280052476836662,0,0,0,0,0,0,0,0,9999
31,202,21:50,7.005439492722729,0,0,0,0,0,0,0,0,9999
31,202,22:00,7.000739996159193,0,0,0,0,0,0,0,0,9999
31,202,22:10,6.632660935713528,0,0,0,0,0,0,0,0,9999
31,202,22:20,7.036257140761956,0,0,0,0,0,0,0,0,9999
31,202,22:30,6.478494076661567,0,0,0,0,0,0,0,0,9999
31,202,22:40,4.1460665083089,0,0,0,0,0,0,0,0,9999
31,202,22:50,4.805197856401042,0,0,0,0,0,0,0,0,9999
31,202,23:00,4.438208362164003,0,0,0,0,0,0,0,0,9999
31,202,23:10,5.420824669797997,0,0,0,0,0,0,0,0,9999
31,202,23:20,3.999595293842558,0,0,0,0,0,0,0,0,9999
